date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2024-05-20,688147,val,-0.0002270487,-0.0064012483,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-20,688528,val,-0.012110372,-0.009830743,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600025,val,0.061884034,-0.0027090758,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600051,val,-0.00051258464,0.00010164827,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600127,val,-0.03460032,0.0035156384,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600153,val,-0.028394058,-0.007072419,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600548,val,0.0560842,-0.005794354,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600865,val,-0.020163864,-0.017627232,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,600967,val,-0.023931058,-0.0013504699,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,601222,val,0.05104727,0.0016736686,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,603237,val,0.005162641,-0.0049066246,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,603335,val,-0.023714416,0.0057711825,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,603658,val,-0.01761104,0.01240129,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,605090,val,0.055033058,0.00445313,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,605589,val,0.03678094,0.007059388,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,688031,val,-0.05594709,0.0003451705,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,688045,val,0.022967787,0.00052339584,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,688133,val,-0.0248832,0.0035731718,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,688147,val,0.016659077,-0.007046111,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-21,688528,val,-0.015208337,-0.0075854138,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600025,val,0.07669982,-0.0014412627,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600051,val,-0.015404611,0.0019146726,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600127,val,-0.024953654,0.004722029,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600153,val,-0.03173458,-0.001997888,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600548,val,-0.0023107089,-0.018650956,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600865,val,-0.019829815,-0.014317192,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,600967,val,-0.020781824,0.0006025955,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,601222,val,0.031250328,-0.0007563457,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,603237,val,0.0033511797,-0.0021038577,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,603335,val,-0.011395594,0.0066314116,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,603658,val,0.0053460267,0.013558604,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,605090,val,0.08089857,0.0040074587,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,605589,val,0.04944704,0.0071416944,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,688031,val,-0.048903577,-0.0006555021,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,688045,val,0.011987727,-0.0031968057,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,688133,val,-0.046199873,0.0015100613,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,688147,val,0.0018725286,-0.005520977,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-22,688528,val,0.0055926116,-0.0057548806,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600025,val,0.040804,-0.00416629,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600051,val,-0.028138503,0.0045925155,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600127,val,-0.023445608,0.008083656,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600153,val,-0.055151436,0.0013630614,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600548,val,-0.0149465725,-0.016210407,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600865,val,-0.010433065,-0.011690058,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,600967,val,-0.027029146,-0.0014248714,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,601222,val,0.022742292,-0.00085220486,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,603237,val,-0.019938186,-0.0015885606,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,603335,val,0.034950424,0.007519491,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,603658,val,0.0069628917,0.015029915,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,605090,val,0.09292795,0.0036972538,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,605589,val,0.07716291,0.007609643,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,688031,val,-0.05651207,-0.003163889,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,688045,val,0.05365609,-0.0041416436,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,688133,val,-0.029864356,-0.0022851303,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,688147,val,0.01985108,-0.0046837553,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-23,688528,val,-0.01731823,-0.004821852,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600025,val,0.004737194,-0.01473783,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600051,val,-0.05134716,0.003880769,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600127,val,-0.04700227,0.0068714023,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600153,val,-0.050004505,0.0032479092,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600548,val,-0.025739687,-0.010206409,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
2024-05-24,600865,val,-0.019585991,-0.009269595,2021-03-26,2024-05-16,10769,720,4,8,0.0012479972986814876
